,aqi,pm10,pm25,o3,timestamp_local,so2,no2,timestamp_utc,datetime,co,ts,city,latitude,longitude,timezone
41,264.0,306.858,264.134,0.0268919,2022-09-26T07:00:00,43.3922,44.5545,2022-09-26T02:00:00,2022-09-26:02,2803.8,1664157600,Pitampura,28.7041,77.1025,Asia/Kolkata
42,265.0,319.515,265.676,0.237487,2022-09-26T08:00:00,48.6374,47.9817,2022-09-26T03:00:00,2022-09-26:03,2830.51,1664161200,Pitampura,28.7041,77.1025,Asia/Kolkata
43,237.0,288.641,236.744,6.16908,2022-09-26T09:00:00,52.4521,52.0945,2022-09-26T04:00:00,2022-09-26:04,2403.26,1664164800,Pitampura,28.7041,77.1025,Asia/Kolkata
44,208.0,259.935,208.539,36.8357,2022-09-26T10:00:00,47.6837,48.6672,2022-09-26T05:00:00,2022-09-26:05,2029.42,1664168400,Pitampura,28.7041,77.1025,Asia/Kolkata
45,186.0,232.937,185.74,107.288,2022-09-26T11:00:00,35.7628,33.9299,2022-09-26T06:00:00,2022-09-26:06,1735.69,1664172000,Pitampura,28.7041,77.1025,Asia/Kolkata
46,225.0,135.039,111.886,165.939,2022-09-26T12:00:00,16.4509,10.3675,2022-09-26T07:00:00,2022-09-26:07,1094.82,1664175600,Pitampura,28.7041,77.1025,Asia/Kolkata
47,203.0,110.155,95.6288,177.383,2022-09-26T13:00:00,11.5633,5.91204,2022-09-26T08:00:00,2022-09-26:08,894.547,1664179200,Pitampura,28.7041,77.1025,Asia/Kolkata
48,213.0,115.45,103.049,188.828,2022-09-26T14:00:00,14.0667,5.99772,2022-09-26T09:00:00,2022-09-26:09,847.816,1664182800,Pitampura,28.7041,77.1025,Asia/Kolkata
49,246.0,142.916,127.271,197.411,2022-09-26T15:00:00,26.226,11.31,2022-09-26T10:00:00,2022-09-26:10,921.249,1664186400,Pitampura,28.7041,77.1025,Asia/Kolkata
50,154.0,175.389,153.763,185.966,2022-09-26T16:00:00,33.3786,19.5354,2022-09-26T11:00:00,2022-09-26:11,1081.47,1664190000,Pitampura,28.7041,77.1025,Asia/Kolkata
51,170.0,196.838,169.792,157.356,2022-09-26T17:00:00,29.3255,28.1036,2022-09-26T12:00:00,2022-09-26:12,1241.68,1664193600,Pitampura,28.7041,77.1025,Asia/Kolkata
52,181.0,218.685,181.167,117.302,2022-09-26T18:00:00,23.6034,35.3008,2022-09-26T13:00:00,2022-09-26:13,1455.31,1664197200,Pitampura,28.7041,77.1025,Asia/Kolkata
53,190.0,244.048,190.514,82.2544,2022-09-26T19:00:00,20.0272,40.099,2022-09-26T14:00:00,2022-09-26:14,1695.63,1664200800,Pitampura,28.7041,77.1025,Asia/Kolkata
54,192.0,256.593,191.912,62.9425,2022-09-26T20:00:00,18.3582,40.4417,2022-09-26T15:00:00,2022-09-26:15,1815.8,1664204400,Pitampura,28.7041,77.1025,Asia/Kolkata
55,196.0,270.867,196.458,45.0611,2022-09-26T21:00:00,19.0735,42.1554,2022-09-26T16:00:00,2022-09-26:16,1976.01,1664208000,Pitampura,28.7041,77.1025,Asia/Kolkata
56,205.0,295.03,205.463,24.3187,2022-09-26T22:00:00,19.5503,45.9254,2022-09-26T17:00:00,2022-09-26:17,2189.64,1664211600,Pitampura,28.7041,77.1025,Asia/Kolkata
57,202.0,293.732,202.163,10.103,2022-09-26T23:00:00,16.9277,46.6108,2022-09-26T18:00:00,2022-09-26:18,2243.04,1664215200,Pitampura,28.7041,77.1025,Asia/Kolkata
58,200.0,287.124,200.089,1.67638,2022-09-27T00:00:00,14.0667,40.7845,2022-09-26T19:00:00,2022-09-26:19,2296.45,1664218800,Pitampura,28.7041,77.1025,Asia/Kolkata
59,210.0,298.425,210.273,0.0310829,2022-09-27T01:00:00,14.6627,31.1881,2022-09-26T20:00:00,2022-09-26:20,2429.96,1664222400,Pitampura,28.7041,77.1025,Asia/Kolkata
60,218.0,305.738,218.331,0.00567525,2022-09-27T02:00:00,17.4046,24.6763,2022-09-26T21:00:00,2022-09-26:21,2483.37,1664226000,Pitampura,28.7041,77.1025,Asia/Kolkata
61,218.0,302.688,217.919,0.00251021,2022-09-27T03:00:00,18.8351,20.735,2022-09-26T22:00:00,2022-09-26:22,2456.67,1664229600,Pitampura,28.7041,77.1025,Asia/Kolkata
62,219.0,297.808,219.423,0.00152795,2022-09-27T04:00:00,15.974,17.6504,2022-09-26T23:00:00,2022-09-26:23,2429.96,1664233200,Pitampura,28.7041,77.1025,Asia/Kolkata
63,224.0,291.678,224.353,0.00181171,2022-09-27T05:00:00,14.782,18.1645,2022-09-27T00:00:00,2022-09-27:00,2510.07,1664236800,Pitampura,28.7041,77.1025,Asia/Kolkata
64,193.0,238.811,192.789,0.0345754,2022-09-27T06:00:00,19.0735,31.1881,2022-09-27T01:00:00,2022-09-27:01,2189.64,1664240400,Pitampura,28.7041,77.1025,Asia/Kolkata
65,210.0,272.003,209.739,1.17347,2022-09-27T07:00:00,24.7955,32.559,2022-09-27T02:00:00,2022-09-27:02,2643.59,1664244000,Pitampura,28.7041,77.1025,Asia/Kolkata
66,227.0,307.794,227.524,7.59959,2022-09-27T08:00:00,30.9944,37.3572,2022-09-27T03:00:00,2022-09-27:03,3150.94,1664247600,Pitampura,28.7041,77.1025,Asia/Kolkata
67,267.0,185.286,143.322,88.6917,2022-09-27T09:00:00,43.3922,39.4136,2022-09-27T04:00:00,2022-09-27:04,1762.39,1664251200,Pitampura,28.7041,77.1025,Asia/Kolkata
68,260.0,180.879,138.138,141.621,2022-09-27T10:00:00,44.8227,30.8454,2022-09-27T05:00:00,2022-09-27:05,1468.66,1664254800,Pitampura,28.7041,77.1025,Asia/Kolkata
69,266.0,188.258,142.473,194.55,2022-09-27T11:00:00,40.0543,21.5918,2022-09-27T06:00:00,2022-09-27:06,1255.04,1664258400,Pitampura,28.7041,77.1025,Asia/Kolkata
70,204.0,140.886,95.7874,181.675,2022-09-27T12:00:00,20.2656,8.65385,2022-09-27T07:00:00,2022-09-27:07,747.681,1664262000,Pitampura,28.7041,77.1025,Asia/Kolkata
71,169.0,119.453,70.0138,160.217,2022-09-27T13:00:00,14.5435,6.59749,2022-09-27T08:00:00,2022-09-27:08,547.409,1664265600,Pitampura,28.7041,77.1025,Asia/Kolkata
72,156.0,110.898,60.182,148.773,2022-09-27T14:00:00,13.5899,7.0259,2022-09-27T09:00:00,2022-09-27:09,494.003,1664269200,Pitampura,28.7041,77.1025,Asia/Kolkata
73,160.0,120.978,62.697,128.746,2022-09-27T15:00:00,15.974,14.2232,2022-09-27T10:00:00,2022-09-27:10,627.518,1664272800,Pitampura,28.7041,77.1025,Asia/Kolkata
74,169.0,138.85,69.8592,102.997,2022-09-27T16:00:00,17.643,25.3618,2022-09-27T11:00:00,2022-09-27:11,854.492,1664276400,Pitampura,28.7041,77.1025,Asia/Kolkata
75,174.0,149.074,73.4171,70.8103,2022-09-27T17:00:00,18.1198,38.3854,2022-09-27T12:00:00,2022-09-27:12,1054.76,1664280000,Pitampura,28.7041,77.1025,Asia/Kolkata
76,207.0,200.676,98.0368,14.8416,2022-09-27T18:00:00,21.6961,64.4326,2022-09-27T13:00:00,2022-09-27:13,1762.39,1664283600,Pitampura,28.7041,77.1025,Asia/Kolkata
77,266.0,288.557,142.754,0.0155414,2022-09-27T19:00:00,27.895,60.3199,2022-09-27T14:00:00,2022-09-27:14,2696.99,1664287200,Pitampura,28.7041,77.1025,Asia/Kolkata
78,222.0,369.505,185.982,3.64935e-05,2022-09-27T20:00:00,32.4249,52.7799,2022-09-27T15:00:00,2022-09-27:15,3364.56,1664290800,Pitampura,28.7041,77.1025,Asia/Kolkata
79,342.0,457.709,245.111,2.86438e-08,2022-09-27T21:00:00,40.0543,49.3526,2022-09-27T16:00:00,2022-09-27:16,4219.06,1664294400,Pitampura,28.7041,77.1025,Asia/Kolkata
80,475.0,578.844,343.575,1.74014e-11,2022-09-27T22:00:00,56.2668,47.9817,2022-09-27T17:00:00,2022-09-27:17,5554.2,1664298000,Pitampura,28.7041,77.1025,Asia/Kolkata
81,500.0,708.193,467.076,3.78116e-12,2022-09-27T23:00:00,78.2013,50.0381,2022-09-27T18:00:00,2022-09-27:18,7263.18,1664301600,Pitampura,28.7041,77.1025,Asia/Kolkata
82,500.0,836.046,600.14,6.45439e-13,2022-09-28T00:00:00,102.997,54.1508,2022-09-27T19:00:00,2022-09-27:19,8972.17,1664305200,Pitampura,28.7041,77.1025,Asia/Kolkata
83,500.0,926.282,697.71,9.0209e-14,2022-09-28T01:00:00,105.858,50.7236,2022-09-27T20:00:00,2022-09-27:20,0.0,1664308800,Pitampura,28.7041,77.1025,Asia/Kolkata
84,500.0,945.849,727.259,1.0482e-14,2022-09-28T02:00:00,85.8307,43.5263,2022-09-27T21:00:00,2022-09-27:21,0.0,1664312400,Pitampura,28.7041,77.1025,Asia/Kolkata
85,500.0,880.445,674.718,2.93815e-15,2022-09-28T03:00:00,55.3131,35.3008,2022-09-27T22:00:00,2022-09-27:22,9185.79,1664316000,Pitampura,28.7041,77.1025,Asia/Kolkata
86,500.0,709.26,528.123,3.30343e-14,2022-09-28T04:00:00,32.9018,28.4463,2022-09-27T23:00:00,2022-09-27:23,7156.37,1664319600,Pitampura,28.7041,77.1025,Asia/Kolkata
87,405.0,509.274,356.482,3.86247e-13,2022-09-28T05:00:00,23.365,25.3618,2022-09-28T00:00:00,2022-09-28:00,4966.74,1664323200,Pitampura,28.7041,77.1025,Asia/Kolkata
88,225.0,357.325,225.604,0.000387445,2022-09-28T06:00:00,24.0803,27.0754,2022-09-28T01:00:00,2022-09-28:01,3364.56,1664326800,Pitampura,28.7041,77.1025,Asia/Kolkata
89,184.0,322.935,184.375,0.547618,2022-09-28T07:00:00,29.5639,27.0754,2022-09-28T02:00:00,2022-09-28:02,3044.13,1664330400,Pitampura,28.7041,77.1025,Asia/Kolkata
90,178.0,310.105,166.945,4.82798,2022-09-28T08:00:00,32.9018,30.8454,2022-09-28T03:00:00,2022-09-28:03,3070.83,1664334000,Pitampura,28.7041,77.1025,Asia/Kolkata
91,212.0,188.026,101.858,43.273,2022-09-28T09:00:00,37.1933,40.4417,2022-09-28T04:00:00,2022-09-28:04,1789.09,1664337600,Pitampura,28.7041,77.1025,Asia/Kolkata
92,224.0,187.947,110.976,98.7053,2022-09-28T10:00:00,38.6238,35.6436,2022-09-28T05:00:00,2022-09-28:05,1522.06,1664341200,Pitampura,28.7041,77.1025,Asia/Kolkata
93,254.0,203.934,133.395,173.092,2022-09-28T11:00:00,37.1933,25.0191,2022-09-28T06:00:00,2022-09-28:06,1241.68,1664344800,Pitampura,28.7041,77.1025,Asia/Kolkata
94,202.0,154.702,94.1798,183.105,2022-09-28T12:00:00,23.8419,10.3675,2022-09-28T07:00:00,2022-09-28:07,700.951,1664348400,Pitampura,28.7041,77.1025,Asia/Kolkata
95,178.0,136.437,76.2353,175.953,2022-09-28T13:00:00,17.643,7.53999,2022-09-28T08:00:00,2022-09-28:08,534.058,1664352000,Pitampura,28.7041,77.1025,Asia/Kolkata
96,132.6,56.1788,50.0047,24.4437,2022-09-24T14:00:00,52.9289,25.2654,2022-09-24T09:00:00,2022-09-24:09,963.246,1664010000,Pitampura,28.7041,77.1025,Asia/Kolkata
97,120.6,50.8529,44.4914,21.7914,2022-09-24T15:00:00,56.2668,29.6844,2022-09-24T10:00:00,2022-09-24:10,998.202,1664013600,Pitampura,28.7041,77.1025,Asia/Kolkata
98,112.6,48.2792,41.1014,15.6342,2022-09-24T16:00:00,59.6046,36.8453,2022-09-24T11:00:00,2022-09-24:11,1054.52,1664017200,Pitampura,28.7041,77.1025,Asia/Kolkata
99,111.0,47.7617,39.4878,5.58794,2022-09-24T17:00:00,62.9425,45.9254,2022-09-24T12:00:00,2022-09-24:12,1121.52,1664020800,Pitampura,28.7041,77.1025,Asia/Kolkata
100,120.0,52.1089,42.7874,3.39746,2022-09-24T18:00:00,59.1278,45.2399,2022-09-24T13:00:00,2022-09-24:13,1108.17,1664024400,Pitampura,28.7041,77.1025,Asia/Kolkata
101,139.0,60.3887,49.7843,3.7998,2022-09-24T19:00:00,54.8363,43.5263,2022-09-24T14:00:00,2022-09-24:14,1121.52,1664028000,Pitampura,28.7041,77.1025,Asia/Kolkata
102,154.0,66.0797,55.3556,5.23031,2022-09-24T20:00:00,52.4521,42.1554,2022-09-24T15:00:00,2022-09-24:15,1121.52,1664031600,Pitampura,28.7041,77.1025,Asia/Kolkata
103,151.0,66.0928,56.2974,9.92417,2022-09-24T21:00:00,46.73,38.3854,2022-09-24T16:00:00,2022-09-24:16,1041.41,1664035200,Pitampura,28.7041,77.1025,Asia/Kolkata
104,151.0,65.2046,55.8724,16.0933,2022-09-24T22:00:00,42.4385,34.2727,2022-09-24T17:00:00,2022-09-24:17,961.304,1664038800,Pitampura,28.7041,77.1025,Asia/Kolkata
105,151.0,64.5333,56.36,19.3119,2022-09-24T23:00:00,41.9617,33.2445,2022-09-24T18:00:00,2022-09-24:18,907.898,1664042400,Pitampura,28.7041,77.1025,Asia/Kolkata
106,151.0,62.5487,56.2322,18.4178,2022-09-25T00:00:00,44.8227,34.2727,2022-09-24T19:00:00,2022-09-24:19,854.492,1664046000,Pitampura,28.7041,77.1025,Asia/Kolkata
107,152.0,60.2988,54.7374,17.7026,2022-09-25T01:00:00,45.2995,33.2445,2022-09-24T20:00:00,2022-09-24:20,821.114,1664049600,Pitampura,28.7041,77.1025,Asia/Kolkata
108,151.0,59.7562,54.3102,18.5966,2022-09-25T02:00:00,42.9153,30.16,2022-09-24T21:00:00,2022-09-24:21,794.411,1664053200,Pitampura,28.7041,77.1025,Asia/Kolkata
109,151.0,61.7737,56.1523,18.7755,2022-09-25T03:00:00,41.9617,28.1036,2022-09-24T22:00:00,2022-09-24:22,781.059,1664056800,Pitampura,28.7041,77.1025,Asia/Kolkata
110,154.0,64.063,58.2649,15.1992,2022-09-25T04:00:00,46.73,30.16,2022-09-24T23:00:00,2022-09-24:23,794.411,1664060400,Pitampura,28.7041,77.1025,Asia/Kolkata
111,156.0,65.9067,59.6393,8.22544,2022-09-25T05:00:00,55.3131,35.3008,2022-09-25T00:00:00,2022-09-25:00,841.141,1664064000,Pitampura,28.7041,77.1025,Asia/Kolkata
112,158.0,69.7689,61.4584,1.8999,2022-09-25T06:00:00,61.0352,39.0708,2022-09-25T01:00:00,2022-09-25:01,921.249,1664067600,Pitampura,28.7041,77.1025,Asia/Kolkata
113,178.0,90.2107,76.3932,0.0160653,2022-09-25T07:00:00,73.4329,40.7845,2022-09-25T02:00:00,2022-09-25:02,1188.28,1664071200,Pitampura,28.7041,77.1025,Asia/Kolkata
114,194.0,106.896,88.7951,0.0136206,2022-09-25T08:00:00,76.2939,39.4136,2022-09-25T03:00:00,2022-09-25:03,1535.42,1664074800,Pitampura,28.7041,77.1025,Asia/Kolkata
115,173.0,89.5962,72.9473,2.25753,2022-09-25T09:00:00,52.4521,37.3572,2022-09-25T04:00:00,2022-09-25:04,1562.12,1664078400,Pitampura,28.7041,77.1025,Asia/Kolkata
116,167.0,83.8434,68.5099,10.103,2022-09-25T10:00:00,41.008,37.3572,2022-09-25T05:00:00,2022-09-25:05,1548.77,1664082000,Pitampura,28.7041,77.1025,Asia/Kolkata
117,176.0,89.4683,74.7699,21.1,2022-09-25T11:00:00,39.5775,35.9863,2022-09-25T06:00:00,2022-09-25:06,1548.77,1664085600,Pitampura,28.7041,77.1025,Asia/Kolkata
118,178.0,88.2341,76.3304,38.2662,2022-09-25T12:00:00,34.8091,30.8454,2022-09-25T07:00:00,2022-09-25:07,1455.31,1664089200,Pitampura,28.7041,77.1025,Asia/Kolkata
119,175.0,83.5359,73.9315,67.234,2022-09-25T13:00:00,28.1334,23.6481,2022-09-25T08:00:00,2022-09-25:08,1268.39,1664092800,Pitampura,28.7041,77.1025,Asia/Kolkata
120,179.0,86.0466,77.2572,95.8443,2022-09-25T14:00:00,26.4645,19.7068,2022-09-25T09:00:00,2022-09-25:09,1148.22,1664096400,Pitampura,28.7041,77.1025,Asia/Kolkata
121,184.0,91.7655,81.0261,105.858,2022-09-25T15:00:00,27.6566,20.9063,2022-09-25T10:00:00,2022-09-25:10,1148.22,1664100000,Pitampura,28.7041,77.1025,Asia/Kolkata
122,181.0,93.4165,78.9519,98.7053,2022-09-25T16:00:00,26.4645,24.3336,2022-09-25T11:00:00,2022-09-25:11,1214.98,1664103600,Pitampura,28.7041,77.1025,Asia/Kolkata
123,167.0,85.8365,68.4833,80.1086,2022-09-25T17:00:00,21.4577,28.1036,2022-09-25T12:00:00,2022-09-25:12,1201.63,1664107200,Pitampura,28.7041,77.1025,Asia/Kolkata
124,185.0,122.622,81.7636,27.895,2022-09-25T18:00:00,18.8351,47.9817,2022-09-25T13:00:00,2022-09-25:13,1682.28,1664110800,Pitampura,28.7041,77.1025,Asia/Kolkata
125,240.0,206.18,123.053,0.525266,2022-09-25T19:00:00,22.8882,54.8363,2022-09-25T14:00:00,2022-09-25:14,2536.77,1664114400,Pitampura,28.7041,77.1025,Asia/Kolkata
126,175.0,301.757,174.899,0.000442014,2022-09-25T20:00:00,28.6102,47.9817,2022-09-25T15:00:00,2022-09-25:15,3337.86,1664118000,Pitampura,28.7041,77.1025,Asia/Kolkata
127,282.0,411.532,243.668,1.1724e-06,2022-09-25T21:00:00,37.1933,43.1836,2022-09-25T16:00:00,2022-09-25:16,4219.06,1664121600,Pitampura,28.7041,77.1025,Asia/Kolkata
128,427.0,531.001,327.635,1.43115e-10,2022-09-25T22:00:00,46.73,40.4417,2022-09-25T17:00:00,2022-09-25:17,5073.55,1664125200,Pitampura,28.7041,77.1025,Asia/Kolkata
129,500.0,618.567,402.035,8.32667e-11,2022-09-25T23:00:00,55.3131,40.7845,2022-09-25T18:00:00,2022-09-25:18,5714.42,1664128800,Pitampura,28.7041,77.1025,Asia/Kolkata
130,500.0,668.004,473.78,1.08962e-11,2022-09-26T00:00:00,66.7572,43.869,2022-09-25T19:00:00,2022-09-25:19,6408.69,1664132400,Pitampura,28.7041,77.1025,Asia/Kolkata
131,500.0,656.111,508.438,3.08998e-12,2022-09-26T01:00:00,63.8962,43.1836,2022-09-25T20:00:00,2022-09-25:20,6515.5,1664136000,Pitampura,28.7041,77.1025,Asia/Kolkata
132,465.0,566.589,465.489,2.9924e-11,2022-09-26T02:00:00,44.8227,37.3572,2022-09-25T21:00:00,2022-09-25:21,5554.2,1664139600,Pitampura,28.7041,77.1025,Asia/Kolkata
133,371.0,434.231,371.396,1.28803e-10,2022-09-26T03:00:00,28.1334,29.4745,2022-09-25T22:00:00,2022-09-25:22,4165.65,1664143200,Pitampura,28.7041,77.1025,Asia/Kolkata
134,321.0,366.506,321.427,1.69136e-10,2022-09-26T04:00:00,22.4113,23.6481,2022-09-25T23:00:00,2022-09-25:23,3471.37,1664146800,Pitampura,28.7041,77.1025,Asia/Kolkata
135,313.0,349.998,313.767,0.0,2022-09-26T05:00:00,22.8882,20.9063,2022-09-26T00:00:00,2022-09-26:00,3391.27,1664150400,Pitampura,28.7041,77.1025,Asia/Kolkata
136,268.0,298.479,268.262,0.000218279,2022-09-26T06:00:00,33.8554,38.0427,2022-09-26T01:00:00,2022-09-26:01,2883.91,1664154000,Pitampura,28.7041,77.1025,Asia/Kolkata
137,264.0,306.858,264.134,0.0268919,2022-09-26T07:00:00,43.3922,44.5545,2022-09-26T02:00:00,2022-09-26:02,2803.8,1664157600,Pitampura,28.7041,77.1025,Asia/Kolkata
138,265.0,319.515,265.676,0.237487,2022-09-26T08:00:00,48.6374,47.9817,2022-09-26T03:00:00,2022-09-26:03,2830.51,1664161200,Pitampura,28.7041,77.1025,Asia/Kolkata
139,237.0,288.641,236.744,6.16908,2022-09-26T09:00:00,52.4521,52.0945,2022-09-26T04:00:00,2022-09-26:04,2403.26,1664164800,Pitampura,28.7041,77.1025,Asia/Kolkata
140,208.0,259.935,208.539,36.8357,2022-09-26T10:00:00,47.6837,48.6672,2022-09-26T05:00:00,2022-09-26:05,2029.42,1664168400,Pitampura,28.7041,77.1025,Asia/Kolkata
141,186.0,232.937,185.74,107.288,2022-09-26T11:00:00,35.7628,33.9299,2022-09-26T06:00:00,2022-09-26:06,1735.69,1664172000,Pitampura,28.7041,77.1025,Asia/Kolkata
142,225.0,135.039,111.886,165.939,2022-09-26T12:00:00,16.4509,10.3675,2022-09-26T07:00:00,2022-09-26:07,1094.82,1664175600,Pitampura,28.7041,77.1025,Asia/Kolkata
143,203.0,110.155,95.6288,177.383,2022-09-26T13:00:00,11.5633,5.91204,2022-09-26T08:00:00,2022-09-26:08,894.547,1664179200,Pitampura,28.7041,77.1025,Asia/Kolkata
144,213.0,115.45,103.049,188.828,2022-09-26T14:00:00,14.0667,5.99772,2022-09-26T09:00:00,2022-09-26:09,847.816,1664182800,Pitampura,28.7041,77.1025,Asia/Kolkata
145,246.0,142.916,127.271,197.411,2022-09-26T15:00:00,26.226,11.31,2022-09-26T10:00:00,2022-09-26:10,921.249,1664186400,Pitampura,28.7041,77.1025,Asia/Kolkata
146,154.0,175.389,153.763,185.966,2022-09-26T16:00:00,33.3786,19.5354,2022-09-26T11:00:00,2022-09-26:11,1081.47,1664190000,Pitampura,28.7041,77.1025,Asia/Kolkata
147,170.0,196.838,169.792,157.356,2022-09-26T17:00:00,29.3255,28.1036,2022-09-26T12:00:00,2022-09-26:12,1241.68,1664193600,Pitampura,28.7041,77.1025,Asia/Kolkata
148,181.0,218.685,181.167,117.302,2022-09-26T18:00:00,23.6034,35.3008,2022-09-26T13:00:00,2022-09-26:13,1455.31,1664197200,Pitampura,28.7041,77.1025,Asia/Kolkata
149,190.0,244.048,190.514,82.2544,2022-09-26T19:00:00,20.0272,40.099,2022-09-26T14:00:00,2022-09-26:14,1695.63,1664200800,Pitampura,28.7041,77.1025,Asia/Kolkata
150,192.0,256.593,191.912,62.9425,2022-09-26T20:00:00,18.3582,40.4417,2022-09-26T15:00:00,2022-09-26:15,1815.8,1664204400,Pitampura,28.7041,77.1025,Asia/Kolkata
151,196.0,270.867,196.458,45.0611,2022-09-26T21:00:00,19.0735,42.1554,2022-09-26T16:00:00,2022-09-26:16,1976.01,1664208000,Pitampura,28.7041,77.1025,Asia/Kolkata
152,205.0,295.03,205.463,24.3187,2022-09-26T22:00:00,19.5503,45.9254,2022-09-26T17:00:00,2022-09-26:17,2189.64,1664211600,Pitampura,28.7041,77.1025,Asia/Kolkata
153,202.0,293.732,202.163,10.103,2022-09-26T23:00:00,16.9277,46.6108,2022-09-26T18:00:00,2022-09-26:18,2243.04,1664215200,Pitampura,28.7041,77.1025,Asia/Kolkata
154,200.0,287.124,200.089,1.67638,2022-09-27T00:00:00,14.0667,40.7845,2022-09-26T19:00:00,2022-09-26:19,2296.45,1664218800,Pitampura,28.7041,77.1025,Asia/Kolkata
155,210.0,298.425,210.273,0.0310829,2022-09-27T01:00:00,14.6627,31.1881,2022-09-26T20:00:00,2022-09-26:20,2429.96,1664222400,Pitampura,28.7041,77.1025,Asia/Kolkata
156,218.0,305.738,218.331,0.00567525,2022-09-27T02:00:00,17.4046,24.6763,2022-09-26T21:00:00,2022-09-26:21,2483.37,1664226000,Pitampura,28.7041,77.1025,Asia/Kolkata
157,218.0,302.688,217.919,0.00251021,2022-09-27T03:00:00,18.8351,20.735,2022-09-26T22:00:00,2022-09-26:22,2456.67,1664229600,Pitampura,28.7041,77.1025,Asia/Kolkata
158,219.0,297.808,219.423,0.00152795,2022-09-27T04:00:00,15.974,17.6504,2022-09-26T23:00:00,2022-09-26:23,2429.96,1664233200,Pitampura,28.7041,77.1025,Asia/Kolkata
159,224.0,291.678,224.353,0.00181171,2022-09-27T05:00:00,14.782,18.1645,2022-09-27T00:00:00,2022-09-27:00,2510.07,1664236800,Pitampura,28.7041,77.1025,Asia/Kolkata
160,193.0,238.811,192.789,0.0345754,2022-09-27T06:00:00,19.0735,31.1881,2022-09-27T01:00:00,2022-09-27:01,2189.64,1664240400,Pitampura,28.7041,77.1025,Asia/Kolkata
161,210.0,272.003,209.739,1.17347,2022-09-27T07:00:00,24.7955,32.559,2022-09-27T02:00:00,2022-09-27:02,2643.59,1664244000,Pitampura,28.7041,77.1025,Asia/Kolkata
162,227.0,307.794,227.524,7.59959,2022-09-27T08:00:00,30.9944,37.3572,2022-09-27T03:00:00,2022-09-27:03,3150.94,1664247600,Pitampura,28.7041,77.1025,Asia/Kolkata
163,267.0,185.286,143.322,88.6917,2022-09-27T09:00:00,43.3922,39.4136,2022-09-27T04:00:00,2022-09-27:04,1762.39,1664251200,Pitampura,28.7041,77.1025,Asia/Kolkata
164,260.0,180.879,138.138,141.621,2022-09-27T10:00:00,44.8227,30.8454,2022-09-27T05:00:00,2022-09-27:05,1468.66,1664254800,Pitampura,28.7041,77.1025,Asia/Kolkata
165,266.0,188.258,142.473,194.55,2022-09-27T11:00:00,40.0543,21.5918,2022-09-27T06:00:00,2022-09-27:06,1255.04,1664258400,Pitampura,28.7041,77.1025,Asia/Kolkata
166,204.0,140.886,95.7874,181.675,2022-09-27T12:00:00,20.2656,8.65385,2022-09-27T07:00:00,2022-09-27:07,747.681,1664262000,Pitampura,28.7041,77.1025,Asia/Kolkata
167,169.0,119.453,70.0138,160.217,2022-09-27T13:00:00,14.5435,6.59749,2022-09-27T08:00:00,2022-09-27:08,547.409,1664265600,Pitampura,28.7041,77.1025,Asia/Kolkata
168,156.0,110.898,60.182,148.773,2022-09-27T14:00:00,13.5899,7.0259,2022-09-27T09:00:00,2022-09-27:09,494.003,1664269200,Pitampura,28.7041,77.1025,Asia/Kolkata
169,160.0,120.978,62.697,128.746,2022-09-27T15:00:00,15.974,14.2232,2022-09-27T10:00:00,2022-09-27:10,627.518,1664272800,Pitampura,28.7041,77.1025,Asia/Kolkata
170,169.0,138.85,69.8592,102.997,2022-09-27T16:00:00,17.643,25.3618,2022-09-27T11:00:00,2022-09-27:11,854.492,1664276400,Pitampura,28.7041,77.1025,Asia/Kolkata
171,174.0,149.074,73.4171,70.8103,2022-09-27T17:00:00,18.1198,38.3854,2022-09-27T12:00:00,2022-09-27:12,1054.76,1664280000,Pitampura,28.7041,77.1025,Asia/Kolkata
172,207.0,200.676,98.0368,14.8416,2022-09-27T18:00:00,21.6961,64.4326,2022-09-27T13:00:00,2022-09-27:13,1762.39,1664283600,Pitampura,28.7041,77.1025,Asia/Kolkata
173,266.0,288.557,142.754,0.0155414,2022-09-27T19:00:00,27.895,60.3199,2022-09-27T14:00:00,2022-09-27:14,2696.99,1664287200,Pitampura,28.7041,77.1025,Asia/Kolkata
174,222.0,369.505,185.982,3.64935e-05,2022-09-27T20:00:00,32.4249,52.7799,2022-09-27T15:00:00,2022-09-27:15,3364.56,1664290800,Pitampura,28.7041,77.1025,Asia/Kolkata
175,342.0,457.709,245.111,2.86438e-08,2022-09-27T21:00:00,40.0543,49.3526,2022-09-27T16:00:00,2022-09-27:16,4219.06,1664294400,Pitampura,28.7041,77.1025,Asia/Kolkata
176,475.0,578.844,343.575,1.74014e-11,2022-09-27T22:00:00,56.2668,47.9817,2022-09-27T17:00:00,2022-09-27:17,5554.2,1664298000,Pitampura,28.7041,77.1025,Asia/Kolkata
177,500.0,708.193,467.076,3.78116e-12,2022-09-27T23:00:00,78.2013,50.0381,2022-09-27T18:00:00,2022-09-27:18,7263.18,1664301600,Pitampura,28.7041,77.1025,Asia/Kolkata
178,500.0,836.046,600.14,6.45439e-13,2022-09-28T00:00:00,102.997,54.1508,2022-09-27T19:00:00,2022-09-27:19,8972.17,1664305200,Pitampura,28.7041,77.1025,Asia/Kolkata
